tool,trial,crash_id,cat,bug,loc,desc,exp,num_reports,min_asyncs_in_log,max_programs_from_end_of_log_to_asyncs
rand-preempt-sect_rw,0,084728785a422eb947a33faad79ca3465e020026,OTHER,possible deadlock,udf_free_blocks,possible deadlock in udf_free_blocks,long-term-18-MAR-2025,2,2,-1
rand-preempt-sect_rw,0,1eb07be854cc11b560ce1b45e5d0579ca602b368,OTHER,possible deadlock,gup_fast_fallback,possible deadlock in gup_fast_fallback,long-term-18-MAR-2025,2,2,-1
rand-preempt-sect_rw,0,943879683ba99cd7772ff6905d9138f421b695f8,OTHER,kernel BUG,ocfs2_populate_inode,kernel BUG in ocfs2_populate_inode,long-term-18-MAR-2025,1,1,
rand-preempt-sect_rw,0,ede73ba141e9894db5fea953ada12ff50417902b,OTHER,general protection fault,diRead,general protection fault in diRead,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,0,8fbb22f5f195a09ad026de6f32a3ca62d2243f52,INFO,rcu detected stall,handle_softirqs,INFO: rcu detected stall in handle_softirqs,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,e1591f5807cca98241c629b5860e9e5e1c358571,WARNING,suspicious RCU usage,get_callchain_entry,WARNING: suspicious RCU usage in get_callchain_entry,long-term-18-MAR-2025,29,0,-3
rand-preempt-sect_rw,0,1a6abe077825183e67b67c3313ea6f99a992fe86,INFO,rcu detected stall,corrupted,INFO: rcu detected stall in corrupted,long-term-18-MAR-2025,48,0,
rand-preempt-sect_rw,0,435f0baa0b40cab2bc6ad6e584cb66dd641f3efe,OTHER,possible deadlock,kernfs_seq_start,possible deadlock in kernfs_seq_start,long-term-18-MAR-2025,1,2,-1
rand-preempt-sect_rw,0,6bfb19d7f651b70ce0ff4685912f3a524094c474,INFO,task hung,lmLogClose,INFO: task hung in lmLogClose,long-term-18-MAR-2025,7,0,
rand-preempt-sect_rw,0,a7639dcaa0943aa8a9470fbff76d4c40bbd8a3f6,UBSAN,array-index-out-of-bounds,dbAllocBits,UBSAN: array-index-out-of-bounds in dbAllocBits,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,cfbae8737f6cf1bb119f7a082836ba75e5c23c05,OTHER,kernel BUG,ext4_inline_data_truncate,kernel BUG in ext4_inline_data_truncate,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,68807c4df71d721a9215e22ac844e6a5fbc87898,WARNING,,ext4_xattr_inode_lookup_create,WARNING in ext4_xattr_inode_lookup_create,long-term-18-MAR-2025,6,0,-1
rand-preempt-sect_rw,0,4ecda27d97e590e179a8c967d0b1615224f921fd,WARNING,,reserve_ds_buffers,WARNING in reserve_ds_buffers,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,ff12148d728e8c4ebaf0d1070b81bce4ae226880,OTHER,kernel BUG,ext4_do_writepages,kernel BUG in ext4_do_writepages,long-term-18-MAR-2025,6,0,
rand-preempt-sect_rw,0,a98892aa59e425936e2bdb43c5853bbb3195388c,OTHER,,,kernel panic: EXT4-fs (device loop0): panic forced after error,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,2f6aead0e7760c2cbe555e41303151156606bf45,OTHER,possible deadlock,ocfs2_fiemap,possible deadlock in ocfs2_fiemap,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,bc70a607f7f21da8b849ae8a28aeb3dc3b6637e5,INFO,rcu detected stall,kcov_close,INFO: rcu detected stall in kcov_close,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,a2b014c9c4cda447ef5f302511344a5162f1e6a5,WARNING,,fanotify_handle_event,WARNING in fanotify_handle_event,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,0,64d5cceef5716756190eaab9a1a19771c430b99d,OTHER,kernel BUG,dbFindLeaf,kernel BUG in dbFindLeaf,long-term-18-MAR-2025,8,0,
rand-preempt-sect_rw,0,afbcab044ccf826599331b98cefb6e1479387053,UBSAN,array-index-out-of-bounds,dbJoin,UBSAN: array-index-out-of-bounds in dbJoin,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,0,b8194dafe8f765f3e1660e89f3f08635da577712,OTHER,,,kernel panic: EXT4-fs (device loop1): panic forced after error,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,aeea050a3949d1cb446d09f62376df9f95fdb0e6,INFO,task hung,fuse_lookup,INFO: task hung in fuse_lookup,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,0,ea55ed6b4d3385d5bd9193ca7cecbb8e9ad4e11d,WARNING,,gfs2_check_blk_type,WARNING in gfs2_check_blk_type,long-term-18-MAR-2025,12,0,
rand-preempt-sect_rw,0,08ce1918854db60a1bbb29e36cb7e5fd8009584b,KASAN,slab-use-after-free Read,sysv_new_inode,KASAN: slab-use-after-free Read in sysv_new_inode,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,0,3dcbd1e2079aee55d0f581135e01b287d479999d,KASAN,slab-out-of-bounds Read,hfsplus_uni2asc,KASAN: slab-out-of-bounds Read in hfsplus_uni2asc,long-term-18-MAR-2025,24,0,
rand-preempt-sect_rw,0,d4c9d4f82b2511f8f50f89cfe1db52f0bfd24c57,BUG,corrupted list,add_to_unbuddied,BUG: corrupted list in add_to_unbuddied,long-term-18-MAR-2025,21,0,
rand-preempt-sect_rw,0,4c5fb8eedeca78b3c4fe40bfc05b20601b89508a,KASAN,use-after-free Read,sysv_new_inode,KASAN: use-after-free Read in sysv_new_inode,long-term-18-MAR-2025,54,0,
rand-preempt-sect_rw,0,162dadb50aa733b767be4038d07100f4d62a55bf,KASAN,slab-use-after-free Write,ext4_insert_dentry,KASAN: slab-use-after-free Write in ext4_insert_dentry,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,0,d8da3937cd2a93e22e47c45d6042bff5e7af185b,OTHER,general protection fault,__remove_inode_hash,general protection fault in __remove_inode_hash,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,0,295c0dc164c3fcf583aa4a873bea301927c81b66,BUG,corrupted list,em28xx_init_extension,BUG: corrupted list in em28xx_init_extension,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,0,fcc455a8fba7c2d1b5123719df103d9707baa17a,KASAN,slab-out-of-bounds Read,jfs_readdir,KASAN: slab-out-of-bounds Read in jfs_readdir,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,0,fb069fec26746cf34d7454f1b9359f3bbbef2b4e,KASAN,vmalloc-out-of-bounds Write,corrupted,KASAN: vmalloc-out-of-bounds Write in corrupted,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,0,45976da11977283bb8679fe455030547303c81f8,INFO,task hung,netfs_retry_writes,INFO: task hung in netfs_retry_writes,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,bf4d7efe80c9af41e54c360e9e6deb116d278e7b,WARNING,,ext4_dirty_folio,WARNING in ext4_dirty_folio,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,7fd2e08f3865df671e6ddcd0cc0f7ef59d4e9634,OTHER,possible deadlock,xfs_ilock,possible deadlock in xfs_ilock,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,009be93889e5415f4a2143b668803f79d9060098,INFO,rcu detected stall,recvmsg,INFO: rcu detected stall in recvmsg,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,11d137c334a427322898aa51903aed548ece812d,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: exit status NUM err exit status NUM,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,0,d863adef6130a966a3c3efb67b0d52980adfddb7,KASAN,slab-use-after-free Read,corrupted,KASAN: slab-use-after-free Read in corrupted,long-term-18-MAR-2025,6,0,
rand-preempt-sect_rw,0,b934f0b919e8368b02982f2de1c3680e04d2ce47,UBSAN,array-index-out-of-bounds,dtInsertEntry,UBSAN: array-index-out-of-bounds in dtInsertEntry,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,9552da22940e9641db22e952f4e15ef8358e8a20,INFO,rcu detected stall,shmem_file_write_iter,INFO: rcu detected stall in shmem_file_write_iter,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,0,df3164214da6cac32904fbc82fde7ef5cef12d88,WARNING,,nft_socket_init,WARNING in nft_socket_init,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,6d4ed0a139a2460f1d341b0bec84da000ab1e011,OTHER,possible deadlock,ntfs_fiemap,possible deadlock in ntfs_fiemap,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,0,5238ca816b62b57574741c94e27b9a37501365cf,INFO,rcu detected stall,ext4_file_write_iter,INFO: rcu detected stall in ext4_file_write_iter,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,b45e5d2b8d3e9173d66db2a85028e01954ea36fc,BUG,spinlock bad magic,post_alloc_hook,BUG: spinlock bad magic in post_alloc_hook,long-term-18-MAR-2025,14,0,
rand-preempt-sect_rw,0,0ef19d3af2ee56643d67d934d68895cad6eb6566,OTHER,possible deadlock,hfsplus_get_block,possible deadlock in hfsplus_get_block,long-term-18-MAR-2025,100,0,-15
rand-preempt-sect_rw,0,db2fa1db6c3955512d63b737cce46348c2e42ee7,UBSAN,array-index-out-of-bounds,dtSplitRoot,UBSAN: array-index-out-of-bounds in dtSplitRoot,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,54ec343f5fa8ecb771acdd49bf649a6ecdc90ad4,OTHER,general protection fault,lmLogSync,general protection fault in lmLogSync,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,0,8de37934194f7efcdf593e972abf0baec20d58fc,OTHER,possible deadlock,hfsplus_block_allocate,possible deadlock in hfsplus_block_allocate,long-term-18-MAR-2025,3,0,-4
rand-preempt-sect_rw,0,3a4009706c4f01341275ae0f98fc1bff7b1969d6,WARNING,,hfsplus_bnode_create,WARNING in hfsplus_bnode_create,long-term-18-MAR-2025,44,0,
rand-preempt-sect_rw,0,6677a17b99544b44a0a8f505286b3ac5331c6d17,OTHER,possible deadlock,run_unpack_ex,possible deadlock in run_unpack_ex,long-term-18-MAR-2025,1,2,-3
rand-preempt-sect_rw,0,4acc974a1a2c4cf1eebcb31e4bc86b85a2f5daa8,INFO,task hung,xlog_grant_head_check,INFO: task hung in xlog_grant_head_check,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,709ea9525d06e8d72f56500f2a6c111324ad92b0,OTHER,possible deadlock,ocfs2_init_acl,possible deadlock in ocfs2_init_acl,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,0,fe781548d0a22bdbc3f703fc26dd1c43b0da5914,INFO,task hung,linkwatch_event,INFO: task hung in linkwatch_event,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,4868348a1ef002b1b4a89d2e9610865ece572f7c,WARNING,,inc_nlink,WARNING in inc_nlink,long-term-18-MAR-2025,11,0,
rand-preempt-sect_rw,0,6a96792e4b66a9b7bfe4e8faedbc6c0049ac4c18,OTHER,possible deadlock,htab_lock_bucket,possible deadlock in htab_lock_bucket,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,d9a665b5dc08e6b986842d75a5328cb1804b1c08,WARNING,,tcp_recvmsg_locked,WARNING in tcp_recvmsg_locked,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,0,1b377ece802020f464f9084ab0af9762aa070c44,OTHER,general protection fault,percpu_ref_get_many,general protection fault in percpu_ref_get_many,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,9f7d3bf8f8e1b54b4e2d1f7760f930dffa12cc48,BUG,unable to handle kernel NULL pointer dereference,filemap_read_folio,BUG: unable to handle kernel NULL pointer dereference in filemap_read_folio,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,6083cc6435b48c5ee6e8110d063b78461b737821,INFO,rcu detected stall,sys_symlinkat,INFO: rcu detected stall in sys_symlinkat,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,0,15fc5f61cd3ac1c8b1f752394c7f7e0cdffe1b8b,OTHER,possible deadlock,ocfs2_try_remove_refcount_tree,possible deadlock in ocfs2_try_remove_refcount_tree,long-term-18-MAR-2025,12,0,-2
rand-preempt-sect_rw,0,11c72fb0c41e6b208e32c1369ba053b160a4e890,OTHER,kernel BUG,_ocfs2_free_suballoc_bits,kernel BUG in _ocfs2_free_suballoc_bits,long-term-18-MAR-2025,8,0,
rand-preempt-sect_rw,0,add5c4fb5e9f95ae5e27d88af789c718bb1e8093,WARNING,,btrfs_finish_one_ordered,WARNING in btrfs_finish_one_ordered,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,0,56f22f5c6dd421d4cccbb08572f4ad3108e2cdc7,UBSAN,array-index-out-of-bounds,usbhid_parse,UBSAN: array-index-out-of-bounds in usbhid_parse,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,0,92692f7ad977501c33f727cfa0c16b8f05107109,KASAN,slab-out-of-bounds Read,sysv_new_inode,KASAN: slab-out-of-bounds Read in sysv_new_inode,long-term-18-MAR-2025,1,1,
rand-preempt-sect_rw,0,b42437d58747d21942237cfa206c518025a2bd0f,UBSAN,shift-out-of-bounds,befs_check_sb,UBSAN: shift-out-of-bounds in befs_check_sb,long-term-18-MAR-2025,6,0,
rand-preempt-sect_rw,0,10ea2b759f72ff5dd26bce896d853e10f00de743,OTHER,,,unregister_netdevice: waiting for DEV to become free,long-term-18-MAR-2025,1,1,
rand-preempt-sect_rw,0,f418b76f6874d5af9a84df6c515403891f5f393c,UBSAN,shift-out-of-bounds,minix_statfs,UBSAN: shift-out-of-bounds in minix_statfs,long-term-18-MAR-2025,6,0,
rand-preempt-sect_rw,0,074f2751986c697854e31ed3636e8a4bc6ef880f,WARNING,,btrfs_create_pending_block_groups,WARNING in btrfs_create_pending_block_groups,long-term-18-MAR-2025,9,0,
rand-preempt-sect_rw,0,b83ebc0f722370f9f7e120e759d663eb44f55efc,OTHER,,,suppressed report,long-term-18-MAR-2025,2,0,-3
rand-preempt-sect_rw,0,132be9b558ca4026d7c573c699cd78a2c2b7b506,OTHER,kernel BUG,hfs_write_inode,kernel BUG in hfs_write_inode,long-term-18-MAR-2025,38,0,
rand-preempt-sect_rw,0,546128f737338cd2c7cccf89222e58afa5d55c52,INFO,rcu detected stall,shmem_fault,INFO: rcu detected stall in shmem_fault,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,9cfd48d91de763e83b3b281abe91c717ca6086d0,WARNING,,__alloc_frozen_pages_noprof,WARNING in __alloc_frozen_pages_noprof,long-term-18-MAR-2025,8,0,
rand-preempt-sect_rw,0,dc46b765faa1437b040bc5b4672f61924c3feb27,SYZFATAL,,,SYZFATAL: Manager.Poll call failed: unexpected EOF,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,0,72a70f17b906a2832412308aeacf6dd4ee13e5e1,INFO,rcu detected stall,rw_verify_area,INFO: rcu detected stall in rw_verify_area,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,830667af06348d56a13056f922c2e354491d48eb,WARNING,,smsusb_start_streaming/usb_submit_urb,WARNING in smsusb_start_streaming/usb_submit_urb,long-term-18-MAR-2025,26,0,
rand-preempt-sect_rw,0,2e10cda523f2c60dbe19c81fa46ea3e880b28381,INFO,rcu detected stall,sys_madvise,INFO: rcu detected stall in sys_madvise,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,439c37d288d4f26a33a6c7e5c57a97791453a447,OTHER,,,lost connection to test machine,long-term-18-MAR-2025,0,0,
rand-preempt-sect_rw,0,f609ec5442159a00e16ca4b2a526cf313d5816d3,INFO,rcu detected stall,syscall_trace_enter,INFO: rcu detected stall in syscall_trace_enter,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,3861eef4bfcc166ba71510f3d2f01e2d4707e42b,INFO,rcu detected stall,sys_bpf,INFO: rcu detected stall in sys_bpf,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,a94dacdecc09320f0bbf347a0ea431dfcb96655d,INFO,rcu detected stall,netlink_sendmsg,INFO: rcu detected stall in netlink_sendmsg,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,f958db83e7d016dc48bd820e17a96425b526d07c,INFO,trying to register non-static key,txEnd,INFO: trying to register non-static key in txEnd,long-term-18-MAR-2025,14,0,
rand-preempt-sect_rw,0,6776d9288055bc2c810fe18decc40fff1ad406db,KASAN,slab-out-of-bounds Read,ocfs2_claim_suballoc_bits,KASAN: slab-out-of-bounds Read in ocfs2_claim_suballoc_bits,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,8c1a74257a625c8a8cd7065f0e4d08ce1d904e2a,INFO,rcu detected stall,do_syscall_64,INFO: rcu detected stall in do_syscall_64,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,695231c84d74f6da1c4a1bd0ce04c22aa6f8d7ab,WARNING,,dbAdjTree,WARNING in dbAdjTree,long-term-18-MAR-2025,9,0,
rand-preempt-sect_rw,0,3dfede572f0a9ba62b071437854504014a100de9,KASAN,null-ptr-deref Read,drop_buffers,KASAN: null-ptr-deref Read in drop_buffers,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,de16f1718b80e2f19b307386949d3584cd059a23,INFO,task hung,__fuse_simple_request,INFO: task hung in __fuse_simple_request,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,0,8210ac00ca5f0c4ddeafdf60c76983a7901f9d40,WARNING,,udf_truncate_extents,WARNING in udf_truncate_extents,long-term-18-MAR-2025,9,0,
rand-preempt-sect_rw,0,7018765989f8fc1ff705c44b3de4ebe3e64ca7d0,OTHER,kernel BUG,__hfsplus_setxattr,kernel BUG in __hfsplus_setxattr,long-term-18-MAR-2025,28,0,
rand-preempt-sect_rw,0,1e63ac96a36533feb6f19e4c1f4404642a6253f2,WARNING,,cm109_urb_irq_callback/usb_submit_urb,WARNING in cm109_urb_irq_callback/usb_submit_urb,long-term-18-MAR-2025,15,0,
rand-preempt-sect_rw,0,29ee7e32b0252235ea1878b8e49596fa499c356b,OTHER,possible deadlock,start_sync_thread,possible deadlock in start_sync_thread,long-term-18-MAR-2025,1,1,
rand-preempt-sect_rw,0,1f8b31b7c1ce3dbaf9b506bdfbdb1e798e3351f3,KASAN,slab-out-of-bounds Read,hfsplus_bnode_read,KASAN: slab-out-of-bounds Read in hfsplus_bnode_read,long-term-18-MAR-2025,23,0,
rand-preempt-sect_rw,0,6a7caeb00acf3a074fc4dcddf18d981261caedfe,OTHER,kernel BUG,ocfs2_iget,kernel BUG in ocfs2_iget,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,0,05ec8f6e5ad443b62e132910e692ab09b877d1be,OTHER,possible deadlock,ocfs2_reserve_suballoc_bits,possible deadlock in ocfs2_reserve_suballoc_bits,long-term-18-MAR-2025,8,0,-2
rand-preempt-sect_rw,0,348e8be3a4520ea63bc79c164db119d808fa2671,OTHER,possible deadlock,gtp_encap_enable_socket,possible deadlock in gtp_encap_enable_socket,long-term-18-MAR-2025,1,1,
rand-preempt-sect_rw,0,03417db7a3c098168a45373b396cebc27a84fca3,OTHER,possible deadlock,diFree,possible deadlock in diFree,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,0,b7ddfee12a2ceb39bf0b9d93aadb184015cdfd56,KASAN,slab-use-after-free Read,gfs2_invalidate_folio,KASAN: slab-use-after-free Read in gfs2_invalidate_folio,long-term-18-MAR-2025,1,1,
rand-preempt-sect_rw,0,0cd8f19fe96643323fb314030e394a63849589fa,KASAN,slab-out-of-bounds Write,hfsplus_bnode_read,KASAN: slab-out-of-bounds Write in hfsplus_bnode_read,long-term-18-MAR-2025,7,0,
rand-preempt-sect_rw,0,057de8d8fd45c5ae46e83f2daa1599f8d6333330,OTHER,kernel BUG,z3fold_page_migrate,kernel BUG in z3fold_page_migrate,long-term-18-MAR-2025,90,0,-1
rand-preempt-sect_rw,0,eac717bc8cd1da003a4c1bcc9ccdbfe344214c66,OTHER,general protection fault,lock_sock_nested,general protection fault in lock_sock_nested,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,0,86619dc1eabf0f0144c0c78d59562538ae90279d,WARNING,,rcu_check_gp_start_stall,WARNING in rcu_check_gp_start_stall,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,8451e1d6c526cb2d91d6b7399cd83e2b98caec40,INFO,task hung,jfs_commit_inode,INFO: task hung in jfs_commit_inode,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,0,57c78719dc86e22302f107bc1407e2c05cc7de8f,KASAN,slab-use-after-free Read,release_metapage,KASAN: slab-use-after-free Read in release_metapage,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,0,36ee3cf62760d3dd70abb165b5f4c44efc22ef17,WARNING,,mark_buffer_dirty,WARNING in mark_buffer_dirty,long-term-18-MAR-2025,17,0,
rand-preempt-sect_rw,0,f48cc881b60886898c7e47830174497c7718d0a3,WARNING,,media_create_pad_link,WARNING in media_create_pad_link,long-term-18-MAR-2025,36,0,-6
rand-preempt-sect_rw,0,f9335fdc6d0ca3299962ff1546b31db0de911537,OTHER,possible deadlock,hfsplus_file_extend,possible deadlock in hfsplus_file_extend,long-term-18-MAR-2025,75,0,-6
rand-preempt-sect_rw,0,bd9987deb87e406269fc3d93d322fbb15e327078,KASAN,null-ptr-deref Read,txBeginAnon,KASAN: null-ptr-deref Read in txBeginAnon,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,0,b2ccd33bcfee6a3d6b06e567a4693190497a42e8,OTHER,kernel BUG,dbFindBits,kernel BUG in dbFindBits,long-term-18-MAR-2025,13,0,
rand-preempt-sect_rw,0,d83247065b9ee0be2f68ec4874d1c93fe9ffe4fc,INFO,rcu detected stall,sys_newfstatat,INFO: rcu detected stall in sys_newfstatat,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,09b03f54ccac813d5bd1c3d1b8e5d22bf942a5c5,KASAN,use-after-free Read,__ocfs2_flush_truncate_log,KASAN: use-after-free Read in __ocfs2_flush_truncate_log,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,0,d9c7ebaef2a5695099252ae2762d4376ed7b12a1,INFO,task hung,hfs_mdb_commit,INFO: task hung in hfs_mdb_commit,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,b20926aae163c5a20c4b4e1af5c1d1509603cfa4,OTHER,general protection fault,do_compact_page,general protection fault in do_compact_page,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,ffe28009af84c0b9beb49b6baf72fe0029fcaff2,KASAN,slab-out-of-bounds Read,dtSearch,KASAN: slab-out-of-bounds Read in dtSearch,long-term-18-MAR-2025,8,0,
rand-preempt-sect_rw,0,8546dc410d85396686da530b87c99653735421b3,OTHER,kernel BUG,txUnlock,kernel BUG in txUnlock,long-term-18-MAR-2025,18,0,
rand-preempt-sect_rw,0,24a99802efd975e76f9822c2a9e45876a00d5784,OTHER,general protection fault,hfs_find_init,general protection fault in hfs_find_init,long-term-18-MAR-2025,30,0,
rand-preempt-sect_rw,0,5ae658b426e79e1899d93673d06b4377b70d57c5,WARNING,,amradio_send_cmd/usb_submit_urb,WARNING in amradio_send_cmd/usb_submit_urb,long-term-18-MAR-2025,32,0,
rand-preempt-sect_rw,0,e0a2d3acf588fe830c86b2bcba1bfb0e306c060a,WARNING,,minstrel_ht_update_caps,WARNING in minstrel_ht_update_caps,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,0,7ae2e9c25ee75e92bec28c2628d796b8b41f3e8f,OTHER,possible deadlock,hfsplus_block_free,possible deadlock in hfsplus_block_free,long-term-18-MAR-2025,4,2,-3
rand-preempt-sect_rw,0,dac17913a5b5246a1d1bd6734441801e03ce2b6d,BUG,stack guard page was hit,corrupted,BUG: stack guard page was hit in corrupted,long-term-18-MAR-2025,100,0,-12
rand-preempt-sect_rw,0,a200854dba0c559d34b0fb6efef5168496d1f570,INFO,rcu detected stall,syscall_exit_to_user_mode,INFO: rcu detected stall in syscall_exit_to_user_mode,long-term-18-MAR-2025,6,0,
rand-preempt-sect_rw,0,f5e68e16341d8bc960cd76ec3509b3e7a0f58dff,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: failed to write control pipe: write |NUM: broken pipe,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,017cb3bdf0c5617a8e8764b3d2af89095b1840bd,OTHER,general protection fault,jfs_error,general protection fault in jfs_error,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,4b6f8bd3ff627b858f545a1a88595e4e86c4d009,INFO,rcu detected stall,worker_thread,INFO: rcu detected stall in worker_thread,long-term-18-MAR-2025,10,0,
rand-preempt-sect_rw,0,d332decbac2ad114d77751201cf487b17ea7477f,OTHER,possible deadlock,do_ip_setsockopt,possible deadlock in do_ip_setsockopt,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,d5640d0f24ec0060eadcde67e44bc859a53c77b7,INFO,rcu detected stall,tc_modify_qdisc,INFO: rcu detected stall in tc_modify_qdisc,long-term-18-MAR-2025,20,0,
rand-preempt-sect_rw,0,4b4252ed51090893cb4e2d93b1a7ea6ff6cc770a,KASAN,use-after-free Read,__ext4_check_dir_entry,KASAN: use-after-free Read in __ext4_check_dir_entry,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,0,636daca53c61ab3f01e8c4398a8bd1e1241b9093,KASAN,use-after-free Read,sysv_new_block,KASAN: use-after-free Read in sysv_new_block,long-term-18-MAR-2025,12,0,
rand-preempt-sect_rw,0,4eb0cedf4c4f813ff6f95bd44194837bb8e40360,OTHER,possible deadlock,team_del_slave,possible deadlock in team_del_slave,long-term-18-MAR-2025,4,0,-3
rand-preempt-sect_rw,0,daa0f83ef631775e0e3ccbbf8cd4eab33fb10764,INFO,task hung,uevent_show,INFO: task hung in uevent_show,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,d482f6ef0b8d8eba7847b21bacd7989150078dcd,OTHER,kernel BUG,ext4_write_inline_data,kernel BUG in ext4_write_inline_data,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,0,327e4d4aa7741aa1034058cb4db0227a4fa34bc3,INFO,rcu detected stall,sys_futex,INFO: rcu detected stall in sys_futex,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,0,b22fe79221a35ac6556b13c4435facbda5f236c9,OTHER,,,go runtime error,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,2,e162a14486b7fa92c447c9877290d98f15de6126,WARNING,,__btrfs_free_extent,WARNING in __btrfs_free_extent,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,2,80cca76d88cb4da525ca17f66228ddf1e34b7d69,KASAN,use-after-free Read,post_alloc_hook,KASAN: use-after-free Read in post_alloc_hook,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,2,d298cfd5c4896f6cd3ca915ac803c7bb424a25ff,KASAN,slab-use-after-free Read,__ocfs2_find_path,KASAN: slab-use-after-free Read in __ocfs2_find_path,long-term-18-MAR-2025,1,1,
rand-preempt-sect_rw,2,78c0bcefdfcbad9a237a58a859bb44e10a06007d,OTHER,general protection fault,do_pagemap_cmd,general protection fault in do_pagemap_cmd,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,2,940a6e3e4f852aa8ddc5ff36dc67cdb84dc1e8bc,WARNING,,ath6kl_bmi_get_target_info,WARNING in ath6kl_bmi_get_target_info,long-term-18-MAR-2025,5,0,
rand-preempt-sect_rw,2,afcca8abda4a8ae1eab5c7ed21368c0187640b34,OTHER,possible deadlock,mi_read,possible deadlock in mi_read,long-term-18-MAR-2025,1,0,
