tool,trial,crash_id,cat,bug,loc,desc,exp,num_reports,min_asyncs_in_log,max_programs_from_end_of_log_to_asyncs
sect_pos,1,d77980c6859da9b98fdc57ea830efbe8c8eabb38,INFO,task hung,rfkill_unregister,INFO: task hung in rfkill_unregister,cover_eval_cp,1,,
sect_pos,1,f73b3116ad434cc9b97b908060b5e73752df3be7,WARNING,,restore_regulatory_settings,WARNING in restore_regulatory_settings,cover_eval_cp,4,,
sect_pos,1,10ea2b759f72ff5dd26bce896d853e10f00de743,OTHER,,,unregister_netdevice: waiting for DEV to become free,cover_eval_cp,1,,
sect_pos,1,b83ebc0f722370f9f7e120e759d663eb44f55efc,OTHER,,,suppressed report,cover_eval_cp,1,,
sect_pos,1,c7bef9a5b3324959844ec200a0dc227b249903f9,INFO,task hung,iterate_supers,INFO: task hung in iterate_supers,cover_eval_cp,1,,
sect_pos,1,d713702b5b286b7704349bdd865755658baff3e8,KASAN,use-after-free Read,em28xx_init_extension,KASAN: use-after-free Read in em28xx_init_extension,cover_eval_cp,1,,
sect_pos,1,439c37d288d4f26a33a6c7e5c57a97791453a447,OTHER,,,lost connection to test machine,cover_eval_cp,0,,
sect_pos,1,09a650f7fd6360cfe594f52776cd08e4dea82d6f,INFO,task hung,__rq_qos_throttle,INFO: task hung in __rq_qos_throttle,cover_eval_cp,1,,
sect_pos,1,b439149adc4a059ec80b6e79575ba4b1ade460f3,WARNING,refcount bug,j1939_xtp_rx_cts,WARNING: refcount bug in j1939_xtp_rx_cts,cover_eval_cp,100,,
sect_pos,1,057de8d8fd45c5ae46e83f2daa1599f8d6333330,OTHER,kernel BUG,z3fold_page_migrate,kernel BUG in z3fold_page_migrate,cover_eval_cp,1,,
sect_pos,1,eb69e7ea1402b04195836e33cd82ead332e172b9,OTHER,possible deadlock,input_inject_event,possible deadlock in input_inject_event,cover_eval_cp,3,,
sect_pos,1,f48cc881b60886898c7e47830174497c7718d0a3,WARNING,,media_create_pad_link,WARNING in media_create_pad_link,cover_eval_cp,1,,
sect_pos,1,c16d8a13a5b01b10dd5b51c8277b2a34eba56d17,BUG,unable to handle kernel paging request,do_sys_poll,BUG: unable to handle kernel paging request in do_sys_poll,cover_eval_cp,55,,
sect_pos,1,40e12d12cb3785d16de5fcf71c9b99ce79ff831c,INFO,task hung,addrconf_dad_work,INFO: task hung in addrconf_dad_work,cover_eval_cp,1,,
sect_pos,1,dac17913a5b5246a1d1bd6734441801e03ce2b6d,BUG,stack guard page was hit,corrupted,BUG: stack guard page was hit in corrupted,cover_eval_cp,38,,
sect_pos,1,c8706fee1db2b029d0d78a4fec5aa655b59bbc3e,OTHER,general protection fault,pick_task_fair,general protection fault in pick_task_fair,cover_eval_cp,1,,
sect_pos,1,4c1dceb01dec061b63593f149cf10429fa012309,OTHER,possible deadlock,__perf_install_in_context,possible deadlock in __perf_install_in_context,cover_eval_cp,3,,
sect_pos,1,41b74e6c247526f8fa6cc88d9db735c26704c66b,WARNING,refcount bug,j1939_session_put,WARNING: refcount bug in j1939_session_put,cover_eval_cp,100,,
sect_rw,8,cbc4c6f265a721b8de45305209c4b636b1440f1d,BUG,soft lockup,mac80211_hwsim_beacon,BUG: soft lockup in mac80211_hwsim_beacon,cover_eval_cp,1,,
sect_rw,8,e9f5b11984c54cecb386b92bb20c76d5d003719f,OTHER,,,no output from test machine,cover_eval_cp,0,,
sect_rw,8,8a1638229db60175d7fa5e570f8e450a1b567a94,WARNING,,ieee80211_start_next_roc,WARNING in ieee80211_start_next_roc,cover_eval_cp,1,,
sect_rw,8,910e3195261654c617977513fc7cef18d9dde9bd,WARNING,,format_decode,WARNING in format_decode,cover_eval_cp,3,,
sect_rw,8,a0e28bdf8d48370fcc10e1f8ea4365b0c187eebe,BUG,soft lockup,hsr_announce,BUG: soft lockup in hsr_announce,cover_eval_cp,1,,
sect_rw,8,14692319382598dac4dee0cca30dcdf451cb5eb7,WARNING,,rate_control_rate_init,WARNING in rate_control_rate_init,cover_eval_cp,28,,
sect_rw,8,66cd5b9b3e5519d9a31ee5746f4ef404859d99d0,WARNING,,dup_task_struct,WARNING in dup_task_struct,cover_eval_cp,4,,
sect_rw,8,aac06202f00169294688682e50daecc9c98a831b,BUG,soft lockup,ieee80211_handle_queued_frames,BUG: soft lockup in ieee80211_handle_queued_frames,cover_eval_cp,8,,
sect_rw,8,efb8c5fe01ecb5116825ce2409485c164c048f88,BUG,,,BUG: workqueue lockup,cover_eval_cp,7,,
sect_rw,8,02c21219d36edc62db775545d5206fd5a3150199,KASAN,slab-use-after-free Read,v4l2_fh_init,KASAN: slab-use-after-free Read in v4l2_fh_init,cover_eval_cp,3,,
sect_rw,8,78cdfde87b5285c5274cf9336a873c5072c53d29,WARNING,,p9_client_create,WARNING in p9_client_create,cover_eval_cp,37,,
sect_rw,8,7710d479d25bd92fa8c6ab0739174ea86b45b806,BUG,unable to handle kernel paging request,filldir64,BUG: unable to handle kernel paging request in filldir64,cover_eval_cp,20,,
sect_rw,8,5983a65cfeddb32fed63f8a733b3d810e05ba119,INFO,task hung,_free_event,INFO: task hung in _free_event,cover_eval_cp,1,,
sect_rw,8,b8cd92c1478d22bf00f49d211bf24287a812a0e0,INFO,task hung,bdev_release,INFO: task hung in bdev_release,cover_eval_cp,2,,
sect_rw,8,50b1d6f2fe0ed12b1cab0d134516164980c7323d,BUG,unable to handle kernel paging request,sys_pselect6,BUG: unable to handle kernel paging request in sys_pselect6,cover_eval_cp,18,,
sect_rw,8,36a86325c6d0d517177cae0323b51ae9da7de8fa,BUG,unable to handle kernel paging request,filldir,BUG: unable to handle kernel paging request in filldir,cover_eval_cp,11,,
sect_rw,8,df87226af75e2e906503e976819e1403142d677a,BUG,soft lockup,addrconf_rs_timer,BUG: soft lockup in addrconf_rs_timer,cover_eval_cp,7,,
sect_rw,8,3056e0207567b5ab2df376e1400f858b88d0f665,OTHER,kernel BUG,zero_user_segments,kernel BUG in zero_user_segments,cover_eval_cp,1,,
sect_rw,8,e294c86f55213967b11a9abc18b8883ff0c8605a,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: bad comp NUM type ADDR,cover_eval_cp,100,,
sect_rw,8,6e89ce80a10c14d6e832ef9b558bcd045825e05b,BUG,,,BUG: MAX_LOCKDEP_KEYS too low!,cover_eval_cp,2,,
sect_rw,8,3e51bb4cea12a057ab4bf22cba3cefdafeb87eaf,BUG,stack guard page was hit,io_sq_thread,BUG: stack guard page was hit in io_sq_thread,cover_eval_cp,5,,
sect_rw,8,295c0dc164c3fcf583aa4a873bea301927c81b66,BUG,corrupted list,em28xx_init_extension,BUG: corrupted list in em28xx_init_extension,cover_eval_cp,1,,
sect_rw,8,11d137c334a427322898aa51903aed548ece812d,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: exit status NUM err exit status NUM,cover_eval_cp,71,,
sect_rw,8,dfc109c0cf7ead121984212eccd30401ec6dd3eb,WARNING,,ip_rt_bug,WARNING in ip_rt_bug,cover_eval_cp,3,,
sect_rw,8,62354553a886c8b88fb5d75ad0108d1806c76405,WARNING,,__folio_mark_dirty,WARNING in __folio_mark_dirty,cover_eval_cp,3,,
sect_rw,8,ce6ef2b22dd47563c725e7c93f7410f29021547b,OTHER,possible deadlock,task_rq_lock,possible deadlock in task_rq_lock,cover_eval_cp,82,,
sect_rw,8,f73b3116ad434cc9b97b908060b5e73752df3be7,WARNING,,restore_regulatory_settings,WARNING in restore_regulatory_settings,cover_eval_cp,3,,
sect_rw,8,10ea2b759f72ff5dd26bce896d853e10f00de743,OTHER,,,unregister_netdevice: waiting for DEV to become free,cover_eval_cp,3,,
sect_rw,8,b83ebc0f722370f9f7e120e759d663eb44f55efc,OTHER,,,suppressed report,cover_eval_cp,0,,
sect_rw,8,d713702b5b286b7704349bdd865755658baff3e8,KASAN,use-after-free Read,em28xx_init_extension,KASAN: use-after-free Read in em28xx_init_extension,cover_eval_cp,2,,
sect_rw,8,f311884ffb3006f0917bb38c3d12a48f2cafb3b0,BUG,soft lockup,NF_HOOK,BUG: soft lockup in NF_HOOK,cover_eval_cp,2,,
sect_rw,8,b439149adc4a059ec80b6e79575ba4b1ade460f3,WARNING,refcount bug,j1939_xtp_rx_cts,WARNING: refcount bug in j1939_xtp_rx_cts,cover_eval_cp,100,,
sect_rw,8,eb69e7ea1402b04195836e33cd82ead332e172b9,OTHER,possible deadlock,input_inject_event,possible deadlock in input_inject_event,cover_eval_cp,1,,
sect_rw,8,c16d8a13a5b01b10dd5b51c8277b2a34eba56d17,BUG,unable to handle kernel paging request,do_sys_poll,BUG: unable to handle kernel paging request in do_sys_poll,cover_eval_cp,15,,
sect_rw,8,2c94f64b318b4b960a8e789413bb6fd89d1103ae,BUG,soft lockup,__mod_timer,BUG: soft lockup in __mod_timer,cover_eval_cp,1,,
sect_rw,8,dac17913a5b5246a1d1bd6734441801e03ce2b6d,BUG,stack guard page was hit,corrupted,BUG: stack guard page was hit in corrupted,cover_eval_cp,26,,
sect_rw,8,f5e68e16341d8bc960cd76ec3509b3e7a0f58dff,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: failed to write control pipe: write |NUM: broken pipe,cover_eval_cp,1,,
sect_rw,8,41b74e6c247526f8fa6cc88d9db735c26704c66b,WARNING,refcount bug,j1939_session_put,WARNING: refcount bug in j1939_session_put,cover_eval_cp,100,,
syzkaller,1,cbc4c6f265a721b8de45305209c4b636b1440f1d,BUG,soft lockup,mac80211_hwsim_beacon,BUG: soft lockup in mac80211_hwsim_beacon,cover_eval_cp,1,,
syzkaller,1,e9f5b11984c54cecb386b92bb20c76d5d003719f,OTHER,,,no output from test machine,cover_eval_cp,0,,
syzkaller,1,8a1638229db60175d7fa5e570f8e450a1b567a94,WARNING,,ieee80211_start_next_roc,WARNING in ieee80211_start_next_roc,cover_eval_cp,1,,
syzkaller,1,910e3195261654c617977513fc7cef18d9dde9bd,WARNING,,format_decode,WARNING in format_decode,cover_eval_cp,2,,
syzkaller,1,8facfbb5acbe6b82e7b5bf8d27be8930172c96c1,OTHER,possible deadlock,__perf_event_task_sched_out,possible deadlock in __perf_event_task_sched_out,cover_eval_cp,1,,
syzkaller,1,14692319382598dac4dee0cca30dcdf451cb5eb7,WARNING,,rate_control_rate_init,WARNING in rate_control_rate_init,cover_eval_cp,29,,
syzkaller,1,9c7d0c78815f7f407102b63d07ed649359f3b8bb,OTHER,possible deadlock,smc_switch_to_fallback,possible deadlock in smc_switch_to_fallback,cover_eval_cp,4,,
syzkaller,1,a452f0e64788cc908f0eebdc7cdf2c97d97d3c3b,INFO,task hung,lookup_slow,INFO: task hung in lookup_slow,cover_eval_cp,1,,
syzkaller,1,59debc80da86a9674811433e50182f2894e739a9,INFO,task hung,get_bMaxPacketSize0,INFO: task hung in get_bMaxPacketSize0,cover_eval_cp,1,,
syzkaller,1,1d9bb5d25d509bfa2a7dd17a2add36a0762765ac,BUG,,,"BUG: please report to dccp@vger.kernel.org => prev = NUM, last = NUM at net/dccp/ccids/lib/packet_history.c:LINE/tfrc_rx",cover_eval_cp,1,,
syzkaller,1,78cdfde87b5285c5274cf9336a873c5072c53d29,WARNING,,p9_client_create,WARNING in p9_client_create,cover_eval_cp,37,,
syzkaller,1,5983a65cfeddb32fed63f8a733b3d810e05ba119,INFO,task hung,_free_event,INFO: task hung in _free_event,cover_eval_cp,22,,
syzkaller,1,b8cd92c1478d22bf00f49d211bf24287a812a0e0,INFO,task hung,bdev_release,INFO: task hung in bdev_release,cover_eval_cp,13,,
syzkaller,1,361953c7402c1e2460864ef42c7f10ffe5eea21f,OTHER,possible deadlock,__perf_event_task_sched_in,possible deadlock in __perf_event_task_sched_in,cover_eval_cp,1,,
syzkaller,1,df87226af75e2e906503e976819e1403142d677a,BUG,soft lockup,addrconf_rs_timer,BUG: soft lockup in addrconf_rs_timer,cover_eval_cp,2,,
syzkaller,1,8df03d1b50e9e5b04fef538938741a10bb0f7841,WARNING,locking bug,ext4_move_extents,WARNING: locking bug in ext4_move_extents,cover_eval_cp,1,,
syzkaller,1,63de2be03e3a7eda16f7bce15a9a80a4da54ae9c,INFO,task hung,tls_sk_proto_close,INFO: task hung in tls_sk_proto_close,cover_eval_cp,4,,
syzkaller,1,c55cf6656ce82c7ebd3e26802512fcba3d7d28ca,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: exit status NUM err signal: killed,cover_eval_cp,2,,
syzkaller,1,6e89ce80a10c14d6e832ef9b558bcd045825e05b,BUG,,,BUG: MAX_LOCKDEP_KEYS too low!,cover_eval_cp,5,,
syzkaller,1,706c7657cad15dfe6f55b865a21728c0837dbbe9,WARNING,,bdev_getblk,WARNING in bdev_getblk,cover_eval_cp,1,,
syzkaller,1,295c0dc164c3fcf583aa4a873bea301927c81b66,BUG,corrupted list,em28xx_init_extension,BUG: corrupted list in em28xx_init_extension,cover_eval_cp,1,,
syzkaller,1,11d137c334a427322898aa51903aed548ece812d,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: exit status NUM err exit status NUM,cover_eval_cp,8,,
syzkaller,1,dfc109c0cf7ead121984212eccd30401ec6dd3eb,WARNING,,ip_rt_bug,WARNING in ip_rt_bug,cover_eval_cp,3,,
syzkaller,1,62354553a886c8b88fb5d75ad0108d1806c76405,WARNING,,__folio_mark_dirty,WARNING in __folio_mark_dirty,cover_eval_cp,5,,
syzkaller,1,fe781548d0a22bdbc3f703fc26dd1c43b0da5914,INFO,task hung,linkwatch_event,INFO: task hung in linkwatch_event,cover_eval_cp,1,,
syzkaller,1,ce6ef2b22dd47563c725e7c93f7410f29021547b,OTHER,possible deadlock,task_rq_lock,possible deadlock in task_rq_lock,cover_eval_cp,2,,
syzkaller,1,f73b3116ad434cc9b97b908060b5e73752df3be7,WARNING,,restore_regulatory_settings,WARNING in restore_regulatory_settings,cover_eval_cp,2,,
syzkaller,1,805bf826ab507b715349107ebab6a369dc98550c,INFO,rcu detected stall,do_sys_open,INFO: rcu detected stall in do_sys_open,cover_eval_cp,1,,
syzkaller,1,b83ebc0f722370f9f7e120e759d663eb44f55efc,OTHER,,,suppressed report,cover_eval_cp,1,,
syzkaller,1,c7bef9a5b3324959844ec200a0dc227b249903f9,INFO,task hung,iterate_supers,INFO: task hung in iterate_supers,cover_eval_cp,1,,
syzkaller,1,d713702b5b286b7704349bdd865755658baff3e8,KASAN,use-after-free Read,em28xx_init_extension,KASAN: use-after-free Read in em28xx_init_extension,cover_eval_cp,1,,
syzkaller,1,b439149adc4a059ec80b6e79575ba4b1ade460f3,WARNING,refcount bug,j1939_xtp_rx_cts,WARNING: refcount bug in j1939_xtp_rx_cts,cover_eval_cp,100,,
syzkaller,1,eb69e7ea1402b04195836e33cd82ead332e172b9,OTHER,possible deadlock,input_inject_event,possible deadlock in input_inject_event,cover_eval_cp,4,,
syzkaller,1,cae8bb33426999ce532ef5a7662e357e02fe6415,OTHER,possible deadlock,input_event,possible deadlock in input_event,cover_eval_cp,1,,
syzkaller,1,d332decbac2ad114d77751201cf487b17ea7477f,OTHER,possible deadlock,do_ip_setsockopt,possible deadlock in do_ip_setsockopt,cover_eval_cp,2,,
syzkaller,1,c8706fee1db2b029d0d78a4fec5aa655b59bbc3e,OTHER,general protection fault,pick_task_fair,general protection fault in pick_task_fair,cover_eval_cp,4,,
syzkaller,1,4c1dceb01dec061b63593f149cf10429fa012309,OTHER,possible deadlock,__perf_install_in_context,possible deadlock in __perf_install_in_context,cover_eval_cp,6,,
syzkaller,1,41b74e6c247526f8fa6cc88d9db735c26704c66b,WARNING,refcount bug,j1939_session_put,WARNING: refcount bug in j1939_session_put,cover_eval_cp,100,,
syzkaller,3,e9f5b11984c54cecb386b92bb20c76d5d003719f,OTHER,,,no output from test machine,cover_eval_cp,0,,
syzkaller,3,8a1638229db60175d7fa5e570f8e450a1b567a94,WARNING,,ieee80211_start_next_roc,WARNING in ieee80211_start_next_roc,cover_eval_cp,1,,
syzkaller,3,a726bdbfdf37ab73c078dcf88e3249d9ec47fbf9,INFO,task hung,gfs2_jhead_process_page,INFO: task hung in gfs2_jhead_process_page,cover_eval_cp,1,,
syzkaller,3,910e3195261654c617977513fc7cef18d9dde9bd,WARNING,,format_decode,WARNING in format_decode,cover_eval_cp,2,,
syzkaller,3,14692319382598dac4dee0cca30dcdf451cb5eb7,WARNING,,rate_control_rate_init,WARNING in rate_control_rate_init,cover_eval_cp,31,,
syzkaller,3,9c7d0c78815f7f407102b63d07ed649359f3b8bb,OTHER,possible deadlock,smc_switch_to_fallback,possible deadlock in smc_switch_to_fallback,cover_eval_cp,2,,
syzkaller,3,a452f0e64788cc908f0eebdc7cdf2c97d97d3c3b,INFO,task hung,lookup_slow,INFO: task hung in lookup_slow,cover_eval_cp,1,,
syzkaller,3,1d9bb5d25d509bfa2a7dd17a2add36a0762765ac,BUG,,,"BUG: please report to dccp@vger.kernel.org => prev = NUM, last = NUM at net/dccp/ccids/lib/packet_history.c:LINE/tfrc_rx",cover_eval_cp,1,,
syzkaller,3,aac06202f00169294688682e50daecc9c98a831b,BUG,soft lockup,ieee80211_handle_queued_frames,BUG: soft lockup in ieee80211_handle_queued_frames,cover_eval_cp,1,,
syzkaller,3,c401efa8cefe905e64f586a50d8bbaf2d38f2350,INFO,task hung,addrconf_verify_work,INFO: task hung in addrconf_verify_work,cover_eval_cp,1,,
syzkaller,3,78cdfde87b5285c5274cf9336a873c5072c53d29,WARNING,,p9_client_create,WARNING in p9_client_create,cover_eval_cp,36,,
syzkaller,3,5983a65cfeddb32fed63f8a733b3d810e05ba119,INFO,task hung,_free_event,INFO: task hung in _free_event,cover_eval_cp,23,,
syzkaller,3,b8cd92c1478d22bf00f49d211bf24287a812a0e0,INFO,task hung,bdev_release,INFO: task hung in bdev_release,cover_eval_cp,11,,
syzkaller,3,2d5ddc28d1065b21d87d6d32fd383387eff9a23e,KASAN,slab-use-after-free Read,__ethtool_get_link_ksettings,KASAN: slab-use-after-free Read in __ethtool_get_link_ksettings,cover_eval_cp,1,,
syzkaller,3,86fc217b03c88aa11dd51130d3a13f0cfebe9db7,BUG,soft lockup,smp_call_function,BUG: soft lockup in smp_call_function,cover_eval_cp,2,,
syzkaller,3,df87226af75e2e906503e976819e1403142d677a,BUG,soft lockup,addrconf_rs_timer,BUG: soft lockup in addrconf_rs_timer,cover_eval_cp,5,,
syzkaller,3,3056e0207567b5ab2df376e1400f858b88d0f665,OTHER,kernel BUG,zero_user_segments,kernel BUG in zero_user_segments,cover_eval_cp,2,,
syzkaller,3,63de2be03e3a7eda16f7bce15a9a80a4da54ae9c,INFO,task hung,tls_sk_proto_close,INFO: task hung in tls_sk_proto_close,cover_eval_cp,4,,
syzkaller,3,c55cf6656ce82c7ebd3e26802512fcba3d7d28ca,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: exit status NUM err signal: killed,cover_eval_cp,2,,
syzkaller,3,6e89ce80a10c14d6e832ef9b558bcd045825e05b,BUG,,,BUG: MAX_LOCKDEP_KEYS too low!,cover_eval_cp,3,,
syzkaller,3,f75a938fff71c7087689f28272e1e55ac4c89ec2,BUG,soft lockup,br_forward_delay_timer_expired,BUG: soft lockup in br_forward_delay_timer_expired,cover_eval_cp,1,,
syzkaller,3,295c0dc164c3fcf583aa4a873bea301927c81b66,BUG,corrupted list,em28xx_init_extension,BUG: corrupted list in em28xx_init_extension,cover_eval_cp,1,,
syzkaller,3,11d137c334a427322898aa51903aed548ece812d,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: exit status NUM err exit status NUM,cover_eval_cp,8,,
syzkaller,3,dfc109c0cf7ead121984212eccd30401ec6dd3eb,WARNING,,ip_rt_bug,WARNING in ip_rt_bug,cover_eval_cp,4,,
syzkaller,3,62354553a886c8b88fb5d75ad0108d1806c76405,WARNING,,__folio_mark_dirty,WARNING in __folio_mark_dirty,cover_eval_cp,1,,
syzkaller,3,72bfd31727c81ba48b0a1098830deeeba1eb95d9,INFO,task hung,ext4_writepages,INFO: task hung in ext4_writepages,cover_eval_cp,1,,
syzkaller,3,acd8d78fb2898710669a8e16862c9a84b2448e8d,KASAN,slab-use-after-free Write,sco_conn_del,KASAN: slab-use-after-free Write in sco_conn_del,cover_eval_cp,1,,
syzkaller,3,ce6ef2b22dd47563c725e7c93f7410f29021547b,OTHER,possible deadlock,task_rq_lock,possible deadlock in task_rq_lock,cover_eval_cp,1,,
syzkaller,3,f73b3116ad434cc9b97b908060b5e73752df3be7,WARNING,,restore_regulatory_settings,WARNING in restore_regulatory_settings,cover_eval_cp,3,,
syzkaller,3,b83ebc0f722370f9f7e120e759d663eb44f55efc,OTHER,,,suppressed report,cover_eval_cp,0,,
syzkaller,3,c7bef9a5b3324959844ec200a0dc227b249903f9,INFO,task hung,iterate_supers,INFO: task hung in iterate_supers,cover_eval_cp,1,,
syzkaller,3,d713702b5b286b7704349bdd865755658baff3e8,KASAN,use-after-free Read,em28xx_init_extension,KASAN: use-after-free Read in em28xx_init_extension,cover_eval_cp,3,,
syzkaller,3,de16f1718b80e2f19b307386949d3584cd059a23,INFO,task hung,__fuse_simple_request,INFO: task hung in __fuse_simple_request,cover_eval_cp,1,,
syzkaller,3,b439149adc4a059ec80b6e79575ba4b1ade460f3,WARNING,refcount bug,j1939_xtp_rx_cts,WARNING: refcount bug in j1939_xtp_rx_cts,cover_eval_cp,100,,
syzkaller,3,eb69e7ea1402b04195836e33cd82ead332e172b9,OTHER,possible deadlock,input_inject_event,possible deadlock in input_inject_event,cover_eval_cp,4,,
syzkaller,3,f48cc881b60886898c7e47830174497c7718d0a3,WARNING,,media_create_pad_link,WARNING in media_create_pad_link,cover_eval_cp,1,,
syzkaller,3,615970a8086b87534fe1c7145acb4a9844f932cb,KASAN,slab-out-of-bounds Write,sco_sock_timeout,KASAN: slab-out-of-bounds Write in sco_sock_timeout,cover_eval_cp,1,,
syzkaller,3,c8706fee1db2b029d0d78a4fec5aa655b59bbc3e,OTHER,general protection fault,pick_task_fair,general protection fault in pick_task_fair,cover_eval_cp,4,,
syzkaller,3,4c1dceb01dec061b63593f149cf10429fa012309,OTHER,possible deadlock,__perf_install_in_context,possible deadlock in __perf_install_in_context,cover_eval_cp,2,,
syzkaller,3,41b74e6c247526f8fa6cc88d9db735c26704c66b,WARNING,refcount bug,j1939_session_put,WARNING: refcount bug in j1939_session_put,cover_eval_cp,100,,
sect_rw,15,e9f5b11984c54cecb386b92bb20c76d5d003719f,OTHER,,,no output from test machine,cover_eval_cp,0,,
sect_rw,15,4a5eb99ffff5749ea30d65b6652bb2ca9ce59b6c,BUG,unable to handle kernel paging request,put_cmsg,BUG: unable to handle kernel paging request in put_cmsg,cover_eval_cp,1,,
sect_rw,15,910e3195261654c617977513fc7cef18d9dde9bd,WARNING,,format_decode,WARNING in format_decode,cover_eval_cp,2,,
sect_rw,15,14692319382598dac4dee0cca30dcdf451cb5eb7,WARNING,,rate_control_rate_init,WARNING in rate_control_rate_init,cover_eval_cp,27,,
sect_rw,15,2f43513776335724f22aac1b056b930da4b84aff,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: not serving,cover_eval_cp,2,,
sect_rw,15,a3e578a36f004f390cbe1b9f9fc24550997067b4,BUG,soft lockup,wg_packet_send_keepalive,BUG: soft lockup in wg_packet_send_keepalive,cover_eval_cp,1,,
sect_rw,15,a452f0e64788cc908f0eebdc7cdf2c97d97d3c3b,INFO,task hung,lookup_slow,INFO: task hung in lookup_slow,cover_eval_cp,2,,
sect_rw,15,f7f424f89ff5d010aefc0ae8cfeeb1186bcfd0da,INFO,task hung,vcs_open,INFO: task hung in vcs_open,cover_eval_cp,1,,
sect_rw,15,66cd5b9b3e5519d9a31ee5746f4ef404859d99d0,WARNING,,dup_task_struct,WARNING in dup_task_struct,cover_eval_cp,2,,
sect_rw,15,aac06202f00169294688682e50daecc9c98a831b,BUG,soft lockup,ieee80211_handle_queued_frames,BUG: soft lockup in ieee80211_handle_queued_frames,cover_eval_cp,5,,
sect_rw,15,efb8c5fe01ecb5116825ce2409485c164c048f88,BUG,,,BUG: workqueue lockup,cover_eval_cp,6,,
sect_rw,15,96c447fce9cab7899e95a08f52a4c45da0691d56,WARNING,,__ieee80211_beacon_get,WARNING in __ieee80211_beacon_get,cover_eval_cp,2,,
sect_rw,15,02c21219d36edc62db775545d5206fd5a3150199,KASAN,slab-use-after-free Read,v4l2_fh_init,KASAN: slab-use-after-free Read in v4l2_fh_init,cover_eval_cp,3,,
sect_rw,15,78cdfde87b5285c5274cf9336a873c5072c53d29,WARNING,,p9_client_create,WARNING in p9_client_create,cover_eval_cp,33,,
sect_rw,15,37936123c8f81e38405258568172f9767d444d94,KASAN,slab-use-after-free Read,em28xx_release_resources,KASAN: slab-use-after-free Read in em28xx_release_resources,cover_eval_cp,1,,
sect_rw,15,7710d479d25bd92fa8c6ab0739174ea86b45b806,BUG,unable to handle kernel paging request,filldir64,BUG: unable to handle kernel paging request in filldir64,cover_eval_cp,24,,
